timestamp,item_id,packet_size
1764770121.124553,8,100
1764770121.124653,1,952
1764770121.124753,4,1126
1764770121.124853,1,1149
1764770121.124953,16,106
1764770121.125053,72,101
1764770121.125153,1000,678
1764770121.125253,1000,671
1764770121.125353,4,1104
1764770121.125453,100,965
1764770121.125553,1000,1202
1764770121.125653,138,713
1764770121.125753,7,1177
1764770121.125853,103,1297
1764770121.125953,1000,1111
1764770121.126053,277,114
1764770121.126153,21,923
1764770121.126253,224,840
1764770121.126353,240,716
1764770121.126453,1000,327
1764770121.126553,41,546
1764770121.126653,1,606
1764770121.126753,4,435
1764770121.126853,1,1319
1764770121.126953,53,1384
1764770121.127053,67,471
1764770121.127153,1,886
1764770121.127253,1,119
1764770121.127353,2,436
1764770121.127453,145,869
1764770121.127553,2,1178
1764770121.127653,1000,793
1764770121.127753,10,859
1764770121.127853,15,1264
1764770121.127953,2,82
1764770121.128053,37,1243
1764770121.128153,59,712
1764770121.128253,4,136
1764770121.128353,4,425
1764770121.128453,1000,672
1764770121.128553,18,1429
1764770121.128653,2,1187
1764770121.128753,3,212
1764770121.128853,267,1345
1764770121.128953,418,286
1764770121.129053,2,407
1764770121.129153,3,1295
1764770121.129253,24,836
1764770121.129353,111,635
1764770121.129453,1000,1421
1764770121.129553,1000,1309
1764770121.129653,12,1139
1764770121.129753,1000,802
1764770121.129853,13,1318
1764770121.129953,1000,1075
1764770121.130053,59,388
1764770121.130153,2,317
1764770121.130253,28,449
1764770121.130353,1000,719
1764770121.130453,9,137
1764770121.130553,1000,215
1764770121.130653,23,1118
1764770121.130753,1000,202
1764770121.130853,12,1214
1764770121.130953,960,663
1764770121.131053,1,1171
1764770121.131153,50,815
1764770121.131253,263,839
1764770121.131353,43,1071
1764770121.131453,656,371
1764770121.131553,2,120
1764770121.131653,1,572
1764770121.131753,36,850
1764770121.131853,49,748
1764770121.131953,1,242
1764770121.132053,189,1320
1764770121.132153,5,155
1764770121.132253,1,1083
1764770121.132353,1,991
1764770121.132453,50,834
1764770121.132553,56,1192
1764770121.132653,3,663
1764770121.132753,79,1400
1764770121.132853,2,557
1764770121.132953,15,376
1764770121.133053,1000,290
1764770121.133153,4,447
1764770121.133253,14,909
1764770121.133353,1,231
1764770121.133453,609,889
1764770121.133553,1000,309
1764770121.133653,2,796
1764770121.133753,1,1129
1764770121.133853,1000,840
1764770121.133953,1,1087
1764770121.134053,1000,363
1764770121.134153,263,1383
1764770121.134253,575,1479
1764770121.134353,941,452
1764770121.134453,139,582
1764770121.134553,6,1047
1764770121.134653,18,1257
1764770121.134753,10,808
1764770121.134853,1000,169
1764770121.134953,56,1024
1764770121.135053,456,213
1764770121.135153,1000,1466
1764770121.135253,50,1386
1764770121.135353,18,1033
1764770121.135453,2,254
1764770121.135553,16,1423
1764770121.135653,661,265
1764770121.135753,1000,185
1764770121.135853,1,284
1764770121.135953,4,1494
1764770121.136053,100,998
1764770121.136153,181,1229
1764770121.136253,340,1210
1764770121.136353,1,794
1764770121.136453,1000,403
1764770121.136553,3,641
1764770121.136653,1000,230
1764770121.136753,1000,1326
1764770121.136853,6,448
1764770121.136953,1000,140
1764770121.137053,48,200
1764770121.137153,1000,104
1764770121.137253,17,1098
1764770121.137353,1,1202
1764770121.137453,5,1112
1764770121.137553,11,56
1764770121.137653,133,1073
1764770121.137753,64,1260
1764770121.137853,1000,804
1764770121.137953,69,1268
1764770121.138053,82,999
1764770121.138153,139,742
1764770121.138253,26,167
1764770121.138353,85,693
1764770121.138453,21,471
1764770121.138553,1000,90
1764770121.138653,1000,847
1764770121.138753,1,1030
1764770121.138853,2,303
1764770121.138953,12,448
1764770121.139053,15,1041
1764770121.139153,7,956
1764770121.139253,86,502
1764770121.139353,13,1281
1764770121.139453,1000,351
1764770121.139553,1,921
1764770121.139653,460,1378
1764770121.139753,102,429
1764770121.139853,15,80
1764770121.139953,37,1222
1764770121.140053,10,1152
1764770121.140153,1,519
1764770121.140253,1000,1197
1764770121.140353,1000,637
1764770121.140453,67,190
1764770121.140553,3,1225
1764770121.140653,674,477
1764770121.140753,1,852
1764770121.140853,1000,603
1764770121.140953,35,1316
1764770121.141053,1000,1438
1764770121.141153,1000,489
1764770121.141253,2,966
1764770121.141353,376,923
1764770121.141453,518,1458
1764770121.141553,19,289
1764770121.141653,12,774
1764770121.141753,15,607
1764770121.141853,312,957
1764770121.141953,1,83
1764770121.142053,1,162
1764770121.142153,1000,45
1764770121.142253,1,89
1764770121.142353,1,769
1764770121.142453,132,814
1764770121.142553,1000,562
1764770121.142653,2,1477
1764770121.142753,1,824
1764770121.142853,7,1281
1764770121.142953,7,901
1764770121.143053,937,1079
1764770121.143153,12,940
1764770121.143253,1000,169
1764770121.143353,1000,778
1764770121.143453,1000,445
1764770121.143553,3,974
1764770121.143653,17,1143
1764770121.143753,102,1428
1764770121.143853,1,374
1764770121.143953,14,575
1764770121.144053,1000,1309
1764770121.144153,73,644
1764770121.144253,8,755
1764770121.144353,6,998
1764770121.144453,1000,738
1764770121.144553,1,551
1764770121.144653,1,1347
1764770121.144753,2,1097
1764770121.144853,5,743
1764770121.144953,146,404
1764770121.145053,1,461
1764770121.145153,2,364
1764770121.145253,1000,791
1764770121.145353,41,356
1764770121.145453,1000,1212
1764770121.145553,3,305
1764770121.145653,1,784
1764770121.145753,11,1253
1764770121.145853,56,1312
1764770121.145953,2,1482
1764770121.146053,1000,458
1764770121.146153,182,365
1764770121.146253,1000,628
1764770121.146353,1,488
1764770121.146453,6,475
1764770121.146553,161,593
1764770121.146653,2,1459
1764770121.146753,5,1133
1764770121.146853,178,1437
1764770121.146953,66,592
1764770121.147053,5,1321
1764770121.147153,2,995
1764770121.147253,12,294
1764770121.147353,78,815
1764770121.147453,2,201
1764770121.147553,6,846
1764770121.147653,1000,1278
1764770121.147753,225,774
1764770121.147853,191,1057
1764770121.147953,7,1201
1764770121.148053,9,946
1764770121.148153,1,392
1764770121.148253,2,112
1764770121.148353,11,551
1764770121.148453,1,422
1764770121.148553,1,305
1764770121.148653,24,527
1764770121.148753,1000,487
1764770121.148853,4,1156
1764770121.148953,95,969
1764770121.149053,1,183
1764770121.149153,10,1334
1764770121.149253,174,1056
1764770121.149353,1,660
1764770121.149453,520,1327
1764770121.149553,3,467
1764770121.149653,3,1105
1764770121.149753,664,718
1764770121.149853,22,560
1764770121.149953,997,1057
1764770121.150053,1,587
1764770121.150153,1000,1167
1764770121.150253,81,652
1764770121.150353,1000,184
1764770121.150453,2,639
1764770121.150553,1,1473
1764770121.150653,9,916
1764770121.150753,1,92
1764770121.150853,1000,1028
1764770121.150953,1000,815
1764770121.151053,1000,1387
1764770121.151153,1000,74
1764770121.151253,1,180
1764770121.151353,1000,672
1764770121.151453,5,718
1764770121.151553,195,762
1764770121.151653,1,1379
1764770121.151753,113,269
1764770121.151853,2,429
1764770121.151953,4,469
1764770121.152053,1,233
1764770121.152153,1000,1050
1764770121.152253,1,225
1764770121.152353,1,1253
1764770121.152453,1,1376
1764770121.152553,190,77
1764770121.152653,9,116
1764770121.152753,1000,327
1764770121.152853,2,288
1764770121.152953,126,57
1764770121.153053,4,261
1764770121.153153,3,682
1764770121.153253,2,1160
1764770121.153353,88,553
1764770121.153453,9,619
1764770121.153553,1000,224
1764770121.153653,1,772
1764770121.153753,12,1285
1764770121.153853,1,333
1764770121.153953,1,1375
1764770121.154053,1,1082
1764770121.154153,6,126
1764770121.154253,288,651
1764770121.154353,275,1042
1764770121.154453,1,865
1764770121.154553,1000,351
1764770121.154653,74,96
1764770121.154753,1,1393
1764770121.154853,2,1173
1764770121.154953,11,1055
1764770121.155053,1,47
1764770121.155153,6,1325
1764770121.155253,84,908
1764770121.155353,26,1423
1764770121.155453,32,280
1764770121.155553,2,638
1764770121.155653,27,935
1764770121.155753,1,615
1764770121.155853,4,909
1764770121.155953,42,509
1764770121.156053,78,1254
1764770121.156153,3,969
1764770121.156253,302,574
1764770121.156353,1000,237
1764770121.156453,7,1313
1764770121.156553,1,395
1764770121.156653,146,153
1764770121.156753,1,921
1764770121.156853,677,532
1764770121.156953,2,1405
1764770121.157053,115,322
1764770121.157153,40,882
1764770121.157253,1000,1355
1764770121.157353,7,373
1764770121.157453,7,543
1764770121.157553,5,1170
1764770121.157653,11,424
1764770121.157753,767,382
1764770121.157853,257,1385
1764770121.157953,254,1392
1764770121.158053,1,1130
1764770121.158153,15,495
1764770121.158253,31,292
1764770121.158353,127,1217
1764770121.158453,1,945
1764770121.158553,125,283
1764770121.158653,1000,173
1764770121.158753,1000,859
1764770121.158853,1000,1105
1764770121.158953,19,396
1764770121.159053,34,94
1764770121.159153,1000,319
1764770121.159253,2,1090
1764770121.159353,7,968
1764770121.159453,501,207
1764770121.159553,1,429
1764770121.159653,1,115
1764770121.159753,33,1287
1764770121.159853,7,1309
1764770121.159953,1000,1163
1764770121.160053,4,345
1764770121.160153,2,528
1764770121.160253,5,629
1764770121.160353,1000,788
1764770121.160453,1,382
1764770121.160553,1,914
1764770121.160653,1000,790
1764770121.160753,14,1339
1764770121.160853,1000,938
1764770121.160953,14,259
1764770121.161053,117,585
1764770121.161153,1000,1273
1764770121.161253,5,1247
1764770121.161353,1,1125
1764770121.161453,14,913
1764770121.161553,576,874
1764770121.161653,1000,945
1764770121.161753,1000,445
1764770121.161853,30,800
1764770121.161953,1,124
1764770121.162053,1,583
1764770121.162153,2,46
1764770121.162253,1,654
1764770121.162353,1000,909
1764770121.162453,44,1051
1764770121.162553,239,744
1764770121.162653,40,1357
1764770121.162753,1000,748
1764770121.162853,696,547
1764770121.162953,1,186
1764770121.163053,15,1484
1764770121.163153,1,1237
1764770121.163253,9,823
1764770121.163353,1000,315
1764770121.163453,589,837
1764770121.163553,54,580
1764770121.163653,96,367
1764770121.163753,5,1192
1764770121.163853,19,1054
1764770121.163953,1000,1356
1764770121.164053,107,1235
1764770121.164153,7,1114
1764770121.164253,16,888
1764770121.164353,6,380
1764770121.164453,46,963
1764770121.164553,1000,849
1764770121.164653,2,109
1764770121.164753,1000,1321
1764770121.164853,1,1291
1764770121.164953,2,271
1764770121.165053,737,612
1764770121.165153,38,1404
1764770121.165253,91,261
1764770121.165353,9,1442
1764770121.165453,2,1440
1764770121.165553,1,1140
1764770121.165653,16,256
1764770121.165753,1000,1223
1764770121.165853,1000,1037
1764770121.165953,1000,1355
1764770121.166053,1000,1011
1764770121.166153,6,133
1764770121.166253,1,419
1764770121.166353,142,1274
1764770121.166453,1,1085
1764770121.166553,1,534
1764770121.166653,2,937
1764770121.166753,4,1211
1764770121.166853,1,1082
1764770121.166953,3,595
1764770121.167053,1000,1066
1764770121.167153,39,1177
1764770121.167253,1000,260
1764770121.167353,80,1391
1764770121.167453,1,878
1764770121.167553,1,1398
1764770121.167653,16,1249
1764770121.167753,1000,590
1764770121.167853,103,683
1764770121.167953,1,628
1764770121.168053,1000,1325
1764770121.168153,30,485
1764770121.168253,1000,1321
1764770121.168353,54,999
1764770121.168453,603,1438
1764770121.168553,1000,1069
1764770121.168653,87,234
1764770121.168753,6,561
1764770121.168853,1,779
1764770121.168953,2,1080
1764770121.169053,1,142
1764770121.169153,89,629
1764770121.169253,28,332
1764770121.169353,2,566
1764770121.169453,1000,1178
1764770121.169553,3,493
1764770121.169653,26,753
1764770121.169753,2,396
1764770121.169853,2,297
1764770121.169953,1000,369
1764770121.170053,1000,946
1764770121.170153,1000,221
1764770121.170253,2,697
1764770121.170353,189,154
1764770121.170453,66,878
1764770121.170553,2,364
1764770121.170653,12,1203
1764770121.170753,5,502
1764770121.170853,9,895
1764770121.170953,52,293
1764770121.171053,11,162
1764770121.171153,28,762
1764770121.171253,18,1340
1764770121.171353,1000,925
1764770121.171453,2,923
1764770121.171553,1,1336
1764770121.171653,618,1089
1764770121.171753,622,149
1764770121.171853,5,71
1764770121.171953,103,125
1764770121.172053,25,1266
1764770121.172153,1000,1053
1764770121.172253,1000,354
1764770121.172353,6,379
1764770121.172453,7,954
1764770121.172553,278,123
1764770121.172653,2,974
1764770121.172753,1,487
1764770121.172853,1,575
1764770121.172953,1000,235
1764770121.173053,890,430
1764770121.173153,2,464
1764770121.173253,1000,884
1764770121.173353,21,1157
1764770121.173453,8,403
1764770121.173553,116,1444
1764770121.173653,1,1372
1764770121.173753,1000,1340
1764770121.173853,1000,292
1764770121.173953,15,683
1764770121.174053,1000,985
1764770121.174153,158,675
1764770121.174253,7,425
1764770121.174353,81,563
1764770121.174453,3,130
1764770121.174553,16,1240
1764770121.174653,600,1015
1764770121.174753,111,430
1764770121.174853,1000,1466
1764770121.174953,5,1486
1764770121.175053,102,720
1764770121.175153,1000,284
1764770121.175253,2,1092
1764770121.175353,403,337
1764770121.175453,4,1033
1764770121.175553,1000,857
1764770121.175653,5,992
1764770121.175753,52,1350
1764770121.175853,1,190
1764770121.175953,1000,659
1764770121.176053,1000,41
1764770121.176153,1,602
1764770121.176253,3,126
1764770121.176353,1000,141
1764770121.176453,39,479
1764770121.176553,10,1466
1764770121.176653,1000,118
1764770121.176753,1,869
1764770121.176853,1,389
1764770121.176953,1,1371
1764770121.177053,49,203
1764770121.177153,2,1497
1764770121.177253,535,947
1764770121.177353,9,959
1764770121.177453,1,396
1764770121.177553,1000,1274
1764770121.177653,18,1135
1764770121.177753,6,1378
1764770121.177853,1,1072
1764770121.177953,1,1171
1764770121.178053,1000,689
1764770121.178153,1000,84
1764770121.178253,18,879
1764770121.178353,4,1341
1764770121.178453,24,145
1764770121.178553,41,66
1764770121.178653,25,111
1764770121.178753,1000,486
1764770121.178853,753,1466
1764770121.178953,6,362
1764770121.179053,1,1438
1764770121.179153,2,566
1764770121.179253,2,793
1764770121.179353,1000,128
1764770121.179453,3,396
1764770121.179553,10,1024
1764770121.179653,3,1401
1764770121.179753,30,1207
1764770121.179853,1000,59
1764770121.179953,19,733
1764770121.180053,24,725
1764770121.180153,3,286
1764770121.180253,1000,485
1764770121.180353,2,1335
1764770121.180453,3,41
1764770121.180553,1,1061
1764770121.180653,38,268
1764770121.180753,1000,41
1764770121.180853,300,1102
1764770121.180953,95,1444
1764770121.181053,236,820
1764770121.181153,6,580
1764770121.181253,1000,202
1764770121.181353,33,1227
1764770121.181453,1,408
1764770121.181553,2,699
1764770121.181653,1000,820
1764770121.181753,1,1031
1764770121.181853,2,1473
1764770121.181953,1,489
1764770121.182053,3,1141
1764770121.182153,60,1214
1764770121.182253,1000,525
1764770121.182353,1000,622
1764770121.182453,1,982
1764770121.182553,322,696
1764770121.182653,1,509
1764770121.182753,105,1077
1764770121.182853,3,219
1764770121.182953,1000,206
1764770121.183053,8,1010
1764770121.183153,1000,415
1764770121.183253,1000,957
1764770121.183353,1000,473
1764770121.183453,351,589
1764770121.183553,166,100
1764770121.183653,2,453
1764770121.183753,21,1179
1764770121.183853,3,730
1764770121.183953,41,1487
1764770121.184053,604,656
1764770121.184153,2,1159
1764770121.184253,1000,383
1764770121.184353,4,49
1764770121.184453,1000,830
1764770121.184553,2,1210
1764770121.184653,1,153
1764770121.184753,1000,639
1764770121.184853,1000,664
1764770121.184953,26,723
1764770121.185053,2,223
1764770121.185153,45,595
1764770121.185253,17,1263
1764770121.185353,7,183
1764770121.185453,1,204
1764770121.185553,15,1286
1764770121.185653,5,129
1764770121.185753,17,1458
1764770121.185853,1000,128
1764770121.185953,1000,947
1764770121.186053,8,328
1764770121.186153,1000,736
1764770121.186253,3,1402
1764770121.186353,1000,633
1764770121.186453,98,1328
1764770121.186553,1000,831
1764770121.186653,54,388
1764770121.186753,1,556
1764770121.186853,54,732
1764770121.186953,656,977
1764770121.187053,2,295
1764770121.187153,1000,938
1764770121.187253,1000,1241
1764770121.187353,1,173
1764770121.187453,1000,1235
1764770121.187553,3,246
1764770121.187653,1000,496
1764770121.187753,1,588
1764770121.187853,2,630
1764770121.187953,569,1082
1764770121.188053,478,1481
1764770121.188153,98,1356
1764770121.188253,1,184
1764770121.188353,3,1433
1764770121.188453,38,183
1764770121.188553,2,107
1764770121.188653,422,1091
1764770121.188753,1000,1174
1764770121.188853,300,775
1764770121.188953,1000,1003
1764770121.189053,514,130
1764770121.189153,3,707
1764770121.189253,38,690
1764770121.189353,4,1314
1764770121.189453,42,278
1764770121.189553,1000,707
1764770121.189653,2,1151
1764770121.189753,2,867
